user_id,relation_type,identifier,relation_weight
U0006387,email,EMAIL_0007456,0.85
U0006387,mobile,MOBILE_0008834,0.95
U0006387,kyc_id,KYC_ID_0005379,1.0
U0006387,withdraw_address,WITHDRAW_ADDRESS_0003393,1.0
U0006387,ip,IP_0003211,0.25
U0000510,device,DEVICE_0005488,1.0
U0000510,email,EMAIL_0000013,0.85
U0000510,mobile,MOBILE_0003478,0.95
U0000510,kyc_id,KYC_ID_0001240,1.0
U0000510,withdraw_address,WITHDRAW_ADDRESS_0006767,1.0
U0000510,ip,IP_0002446,0.25
U0000510,ip,IP_0000436,0.25
U0009662,device,DEVICE_0005713,1.0
U0009662,email,EMAIL_0008036,0.85
U0009662,mobile,MOBILE_0002740,0.95
U0009662,kyc_id,KYC_ID_0005955,1.0
U0009662,withdraw_address,WITHDRAW_ADDRESS_0004971,1.0
U0009662,ip,IP_0001967,0.25
U0000812,device,DEVICE_0001680,1.0
U0000812,email,EMAIL_0007401,0.85
U0000812,mobile,MOBILE_0002507,0.95
U0000812,kyc_id,KYC_ID_0000005,1.0
U0000812,withdraw_address,WITHDRAW_ADDRESS_0000156,1.0
U0000812,ip,IP_0000187,0.25
U0000764,device,DEVICE_0000297,1.0
U0000764,email,EMAIL_0001212,0.85
U0000764,mobile,MOBILE_0005156,0.95
U0000764,kyc_id,KYC_ID_0007615,1.0
U0000764,withdraw_address,WITHDRAW_ADDRESS_0007797,1.0
U0000764,ip,IP_0001209,0.25
U0000764,ip,IP_0001395,0.25
U0004470,device,DEVICE_0001988,1.0
U0004470,email,EMAIL_0004124,0.85
U0004470,mobile,MOBILE_0004854,0.95
U0004470,kyc_id,KYC_ID_0003069,1.0
U0004470,withdraw_address,WITHDRAW_ADDRESS_0006360,1.0
U0004470,ip,IP_0001823,0.25
U0001206,device,DEVICE_0002723,1.0
U0001206,email,EMAIL_0004473,0.85
U0001206,mobile,MOBILE_0001463,0.95
U0001206,kyc_id,KYC_ID_0004360,1.0
U0001206,withdraw_address,WITHDRAW_ADDRESS_0002018,1.0
U0001206,ip,IP_0002385,0.25
U0007701,device,DEVICE_0002376,1.0
U0007701,email,EMAIL_0000469,0.85
U0007701,mobile,MOBILE_0001253,0.95
U0007701,kyc_id,KYC_ID_0009540,1.0
U0007701,withdraw_address,WITHDRAW_ADDRESS_0004743,1.0
U0007701,ip,IP_0003076,0.25
U0007950,device,DEVICE_0000502,1.0
U0007950,email,EMAIL_0006554,0.85
U0007950,mobile,MOBILE_0008088,0.95
U0007950,kyc_id,KYC_ID_0003507,1.0
U0007950,withdraw_address,WITHDRAW_ADDRESS_0003312,1.0
U0007950,ip,IP_0001811,0.25
U0009758,device,DEVICE_0000214,1.0
U0009758,email,EMAIL_0008038,0.85
U0009758,mobile,MOBILE_0000313,0.95
U0009758,kyc_id,KYC_ID_0007338,1.0
U0009758,withdraw_address,WITHDRAW_ADDRESS_0005444,1.0
U0009758,ip,IP_0000318,0.25
U0001369,device,DEVICE_0003438,1.0
U0001369,email,EMAIL_0001179,0.85
U0001369,mobile,MOBILE_0006736,0.95
U0001369,kyc_id,KYC_ID_0005164,1.0
U0001369,withdraw_address,WITHDRAW_ADDRESS_0000556,1.0
U0001369,ip,IP_0000765,0.25
U0001369,ip,IP_0001880,0.25
U0009795,device,DEVICE_0004581,1.0
U0009795,email,EMAIL_0000229,0.85
U0009795,mobile,MOBILE_0003103,0.95
U0009795,kyc_id,KYC_ID_0000398,1.0
U0009795,withdraw_address,WITHDRAW_ADDRESS_0000806,1.0
U0009795,ip,IP_0001156,0.25
U0000337,device,DEVICE_0002414,1.0
U0000337,email,EMAIL_0008973,0.85
U0000337,mobile,MOBILE_0007694,0.95
U0000337,kyc_id,KYC_ID_0003503,1.0
U0000337,withdraw_address,WITHDRAW_ADDRESS_0004261,1.0
U0000337,ip,IP_0003053,0.25
U0004324,device,DEVICE_0005760,1.0
U0004324,email,EMAIL_0003459,0.85
U0004324,mobile,MOBILE_0004058,0.95
U0004324,kyc_id,KYC_ID_0008268,1.0
U0004324,withdraw_address,WITHDRAW_ADDRESS_0004156,1.0
U0004324,ip,IP_0003389,0.25
U0001720,device,DEVICE_0006107,1.0
U0001720,email,EMAIL_0000539,0.85
U0001720,mobile,MOBILE_0005098,0.95
U0001720,kyc_id,KYC_ID_0008201,1.0
U0001720,withdraw_address,WITHDRAW_ADDRESS_0005035,1.0
U0001720,ip,IP_0002666,0.25
U0001720,device,DEVICE_0003668,1.0
U0004779,device,DEVICE_0002412,1.0
U0004779,email,EMAIL_0008793,0.85
U0004779,mobile,MOBILE_0006376,0.95
U0004779,kyc_id,KYC_ID_0001438,1.0
U0004779,withdraw_address,WITHDRAW_ADDRESS_0004711,1.0
U0004779,ip,IP_0000088,0.25
U0004779,withdraw_address,WITHDRAW_ADDRESS_0000196,1.0
U0004757,device,DEVICE_0000073,1.0
U0004757,email,EMAIL_0001979,0.85
U0004757,mobile,MOBILE_0003727,0.95
U0004757,kyc_id,KYC_ID_0004292,1.0
U0004757,withdraw_address,WITHDRAW_ADDRESS_0004683,1.0
U0004757,ip,IP_0001527,0.25
U0003936,device,DEVICE_0003463,1.0
U0003936,email,EMAIL_0000369,0.85
U0003936,mobile,MOBILE_0003427,0.95
U0003936,kyc_id,KYC_ID_0005289,1.0
U0003936,withdraw_address,WITHDRAW_ADDRESS_0004998,1.0
U0003936,ip,IP_0000035,0.25
U0007871,device,DEVICE_0003554,1.0
U0007871,email,EMAIL_0006768,0.85
U0007871,mobile,MOBILE_0005425,0.95
U0007871,kyc_id,KYC_ID_0004812,1.0
U0007871,withdraw_address,WITHDRAW_ADDRESS_0000101,1.0
U0007871,ip,IP_0003020,0.25
U0008812,device,DEVICE_0001110,1.0
U0008812,email,EMAIL_0002987,0.85
U0008812,mobile,MOBILE_0008184,0.95
U0008812,kyc_id,KYC_ID_0000998,1.0
U0008812,withdraw_address,WITHDRAW_ADDRESS_0003562,1.0
U0008812,ip,IP_0002659,0.25
U0003215,device,DEVICE_0001261,1.0
U0003215,email,EMAIL_0006322,0.85
U0003215,mobile,MOBILE_0008577,0.95
U0003215,kyc_id,KYC_ID_0003618,1.0
U0003215,withdraw_address,WITHDRAW_ADDRESS_0003749,1.0
U0003215,ip,IP_0001367,0.25
U0005123,device,DEVICE_0002925,1.0
U0005123,email,EMAIL_0004220,0.85
U0005123,mobile,MOBILE_0007316,0.95
U0005123,kyc_id,KYC_ID_0004266,1.0
U0005123,withdraw_address,WITHDRAW_ADDRESS_0004114,1.0
U0005123,ip,IP_0002271,0.25
U0006832,device,DEVICE_0004781,1.0
U0006832,email,EMAIL_0003331,0.85
U0006832,mobile,MOBILE_0003130,0.95
U0006832,kyc_id,KYC_ID_0002022,1.0
U0006832,withdraw_address,WITHDRAW_ADDRESS_0000327,1.0
U0006832,ip,IP_0001539,0.25
U0006832,withdraw_address,WITHDRAW_ADDRESS_0006048,1.0
U0006521,device,DEVICE_0005323,1.0
U0006521,email,EMAIL_0008210,0.85
U0006521,mobile,MOBILE_0008848,0.95
U0006521,kyc_id,KYC_ID_0004083,1.0
U0006521,withdraw_address,WITHDRAW_ADDRESS_0003787,1.0
U0006521,ip,IP_0000949,0.25
U0006521,ip,IP_0002966,0.25
U0003231,device,DEVICE_0002622,1.0
U0003231,email,EMAIL_0002523,0.85
U0003231,mobile,MOBILE_0002879,0.95
U0003231,kyc_id,KYC_ID_0002382,1.0
U0003231,withdraw_address,WITHDRAW_ADDRESS_0000202,1.0
U0003231,ip,IP_0002540,0.25
U0003231,device,DEVICE_0001892,1.0
U0003231,withdraw_address,WITHDRAW_ADDRESS_0005940,1.0
U0008498,device,DEVICE_0001167,1.0
U0008498,email,EMAIL_0008828,0.85
U0008498,mobile,MOBILE_0006688,0.95
U0008498,kyc_id,KYC_ID_0007371,1.0
U0008498,withdraw_address,WITHDRAW_ADDRESS_0001013,1.0
U0008498,ip,IP_0001521,0.25
U0008498,withdraw_address,WITHDRAW_ADDRESS_0005106,1.0
U0003214,device,DEVICE_0006092,1.0
U0003214,email,EMAIL_0002652,0.85
U0003214,mobile,MOBILE_0003609,0.95
U0003214,kyc_id,KYC_ID_0004907,1.0
U0003214,withdraw_address,WITHDRAW_ADDRESS_0006221,1.0
U0003214,ip,IP_0000485,0.25
U0006408,device,DEVICE_0004604,1.0
U0006408,email,EMAIL_0000088,0.85
U0006408,mobile,MOBILE_0006799,0.95
U0006408,kyc_id,KYC_ID_0004385,1.0
U0006408,withdraw_address,WITHDRAW_ADDRESS_0002832,1.0
U0006408,ip,IP_0003105,0.25
U0000183,device,DEVICE_0005015,1.0
U0000183,email,EMAIL_0005402,0.85
U0000183,mobile,MOBILE_0001544,0.95
U0000183,kyc_id,KYC_ID_0000073,1.0
U0000183,withdraw_address,WITHDRAW_ADDRESS_0006758,1.0
U0000183,ip,IP_0000469,0.25
U0000023,device,DEVICE_0001248,1.0
U0000023,email,EMAIL_0005381,0.85
U0000023,mobile,MOBILE_0005648,0.95
U0000023,kyc_id,KYC_ID_0009701,1.0
U0000023,withdraw_address,WITHDRAW_ADDRESS_0001360,1.0
U0000023,ip,IP_0000123,0.25
U0004709,device,DEVICE_0001352,1.0
U0004709,email,EMAIL_0003208,0.85
U0004709,mobile,MOBILE_0006078,0.95
U0004709,kyc_id,KYC_ID_0008064,1.0
U0004709,withdraw_address,WITHDRAW_ADDRESS_0002509,1.0
U0004709,ip,IP_0000264,0.25
U0006269,device,DEVICE_0003869,1.0
U0006269,email,EMAIL_0004256,0.85
U0006269,mobile,MOBILE_0009245,0.95
U0006269,kyc_id,KYC_ID_0005087,1.0
U0006269,withdraw_address,WITHDRAW_ADDRESS_0001494,1.0
U0006269,ip,IP_0002228,0.25
U0002139,device,DEVICE_0002475,1.0
U0002139,email,EMAIL_0002003,0.85
U0002139,mobile,MOBILE_0008877,0.95
U0002139,kyc_id,KYC_ID_0009163,1.0
U0002139,withdraw_address,WITHDRAW_ADDRESS_0002946,1.0
U0002139,ip,IP_0002497,0.25
U0006528,device,DEVICE_0000264,1.0
U0006528,email,EMAIL_0004876,0.85
U0006528,mobile,MOBILE_0001145,0.95
U0006528,kyc_id,KYC_ID_0004665,1.0
U0006528,withdraw_address,WITHDRAW_ADDRESS_0007442,1.0
U0006528,ip,IP_0002414,0.25
U0002780,device,DEVICE_0002163,1.0
U0002780,email,EMAIL_0007633,0.85
U0002780,mobile,MOBILE_0002442,0.95
U0002780,kyc_id,KYC_ID_0009564,1.0
U0002780,withdraw_address,WITHDRAW_ADDRESS_0006452,1.0
U0002780,ip,IP_0000209,0.25
U0000676,device,DEVICE_0003025,1.0
U0000676,email,EMAIL_0003250,0.85
U0000676,mobile,MOBILE_0007236,0.95
U0000676,kyc_id,KYC_ID_0007072,1.0
U0000676,withdraw_address,WITHDRAW_ADDRESS_0001975,1.0
U0000676,ip,IP_0001987,0.25
U0000676,ip,IP_0000006,0.25
U0003355,device,DEVICE_0000093,1.0
U0003355,email,EMAIL_0006979,0.85
U0003355,mobile,MOBILE_0000729,0.95
U0003355,kyc_id,KYC_ID_0000907,1.0
U0003355,withdraw_address,WITHDRAW_ADDRESS_0001018,1.0
U0003355,ip,IP_0003058,0.25
U0007138,device,DEVICE_0002460,1.0
U0007138,email,EMAIL_0001038,0.85
U0007138,mobile,MOBILE_0000077,0.95
U0007138,kyc_id,KYC_ID_0003318,1.0
U0007138,withdraw_address,WITHDRAW_ADDRESS_0005660,1.0
U0007138,ip,IP_0003075,0.25
U0007103,device,DEVICE_0004453,1.0
U0007103,email,EMAIL_0004355,0.85
U0007103,mobile,MOBILE_0003651,0.95
U0007103,kyc_id,KYC_ID_0006659,1.0
U0007103,withdraw_address,WITHDRAW_ADDRESS_0000693,1.0
U0007103,ip,IP_0001181,0.25
U0007103,withdraw_address,WITHDRAW_ADDRESS_0004794,1.0
U0001204,device,DEVICE_0003925,1.0
U0001204,email,EMAIL_0005813,0.85
U0001204,mobile,MOBILE_0002636,0.95
U0001204,kyc_id,KYC_ID_0003401,1.0
U0001204,withdraw_address,WITHDRAW_ADDRESS_0005150,1.0
U0001204,ip,IP_0002930,0.25
U0007144,device,DEVICE_0004007,1.0
U0007144,email,EMAIL_0001826,0.85
U0007144,mobile,MOBILE_0000686,0.95
U0007144,kyc_id,KYC_ID_0009477,1.0
U0007144,withdraw_address,WITHDRAW_ADDRESS_0003530,1.0
U0007144,ip,IP_0002658,0.25
U0007144,ip,IP_0001896,0.25
U0002149,device,DEVICE_0005047,1.0
U0002149,email,EMAIL_0003111,0.85
U0002149,mobile,MOBILE_0000485,0.95
U0002149,kyc_id,KYC_ID_0000766,1.0
U0002149,withdraw_address,WITHDRAW_ADDRESS_0002978,1.0
U0002149,ip,IP_0001899,0.25
U0000257,device,DEVICE_0001648,1.0
U0000257,email,EMAIL_0003496,0.85
U0000257,mobile,MOBILE_0002314,0.95
U0000257,kyc_id,KYC_ID_0006256,1.0
U0000257,withdraw_address,WITHDRAW_ADDRESS_0004250,1.0
U0000257,ip,IP_0003366,0.25
U0002259,device,DEVICE_0002369,1.0
U0002259,email,EMAIL_0004367,0.85
U0002259,mobile,MOBILE_0009244,0.95
U0002259,kyc_id,KYC_ID_0007012,1.0
U0002259,withdraw_address,WITHDRAW_ADDRESS_0005276,1.0
U0002259,ip,IP_0002915,0.25
U0002259,ip,IP_0000232,0.25
U0002259,withdraw_address,WITHDRAW_ADDRESS_0000266,1.0
U0009641,device,DEVICE_0001519,1.0
U0009641,email,EMAIL_0001562,0.85
U0009641,mobile,MOBILE_0003530,0.95
U0009641,kyc_id,KYC_ID_0000904,1.0
U0009641,withdraw_address,WITHDRAW_ADDRESS_0006748,1.0
U0009641,ip,IP_0003207,0.25
U0005773,device,DEVICE_0006079,1.0
U0005773,email,EMAIL_0004543,0.85
U0005773,mobile,MOBILE_0007801,0.95
U0005773,kyc_id,KYC_ID_0000816,1.0
U0005773,withdraw_address,WITHDRAW_ADDRESS_0006847,1.0
U0005773,ip,IP_0000277,0.25
U0007166,device,DEVICE_0001110,1.0
U0007166,email,EMAIL_0005802,0.85
U0007166,mobile,MOBILE_0004373,0.95
U0007166,kyc_id,KYC_ID_0001194,1.0
U0007166,withdraw_address,WITHDRAW_ADDRESS_0007327,1.0
U0007166,ip,IP_0002285,0.25
U0000704,device,DEVICE_0003512,1.0
U0000704,email,EMAIL_0004669,0.85
U0000704,mobile,MOBILE_0007067,0.95
U0000704,kyc_id,KYC_ID_0000931,1.0
U0000704,withdraw_address,WITHDRAW_ADDRESS_0003752,1.0
U0000704,ip,IP_0001254,0.25
U0003182,device,DEVICE_0000242,1.0
U0003182,email,EMAIL_0005066,0.85
U0003182,mobile,MOBILE_0003738,0.95
U0003182,kyc_id,KYC_ID_0006300,1.0
U0003182,withdraw_address,WITHDRAW_ADDRESS_0003313,1.0
U0003182,ip,IP_0002142,0.25
U0009840,device,DEVICE_0005891,1.0
U0009840,email,EMAIL_0003554,0.85
U0009840,mobile,MOBILE_0005982,0.95
U0009840,kyc_id,KYC_ID_0003578,1.0
U0009840,withdraw_address,WITHDRAW_ADDRESS_0004083,1.0
U0009840,ip,IP_0002385,0.25
U0009840,withdraw_address,WITHDRAW_ADDRESS_0001023,1.0
U0001321,device,DEVICE_0002008,1.0
U0001321,email,EMAIL_0005976,0.85
U0001321,mobile,MOBILE_0002552,0.95
U0001321,kyc_id,KYC_ID_0006143,1.0
U0001321,withdraw_address,WITHDRAW_ADDRESS_0006170,1.0
U0001321,ip,IP_0002819,0.25
U0001321,withdraw_address,WITHDRAW_ADDRESS_0004172,1.0
U0003311,device,DEVICE_0001102,1.0
U0003311,email,EMAIL_0007206,0.85
U0003311,mobile,MOBILE_0002177,0.95
U0003311,kyc_id,KYC_ID_0005770,1.0
U0003311,withdraw_address,WITHDRAW_ADDRESS_0002606,1.0
U0003311,ip,IP_0002483,0.25
U0001039,device,DEVICE_0003775,1.0
U0001039,email,EMAIL_0006816,0.85
U0001039,mobile,MOBILE_0007716,0.95
U0001039,kyc_id,KYC_ID_0003825,1.0
U0001039,withdraw_address,WITHDRAW_ADDRESS_0007692,1.0
U0001039,ip,IP_0001498,0.25
U0001039,ip,IP_0002748,0.25
U0001039,withdraw_address,WITHDRAW_ADDRESS_0006778,1.0
U0008236,device,DEVICE_0005272,1.0
U0008236,email,EMAIL_0008290,0.85
U0008236,mobile,MOBILE_0007543,0.95
U0008236,kyc_id,KYC_ID_0001203,1.0
U0008236,withdraw_address,WITHDRAW_ADDRESS_0001607,1.0
U0008236,ip,IP_0000944,0.25
U0007129,device,DEVICE_0004460,1.0
U0007129,email,EMAIL_0008537,0.85
U0007129,mobile,MOBILE_0007078,0.95
U0007129,kyc_id,KYC_ID_0009453,1.0
U0007129,withdraw_address,WITHDRAW_ADDRESS_0002088,1.0
U0007129,ip,IP_0002721,0.25
U0008739,device,DEVICE_0002862,1.0
U0008739,email,EMAIL_0001870,0.85
U0008739,mobile,MOBILE_0005058,0.95
U0008739,kyc_id,KYC_ID_0005317,1.0
U0008739,withdraw_address,WITHDRAW_ADDRESS_0007463,1.0
U0008739,ip,IP_0002056,0.25
U0005045,device,DEVICE_0004260,1.0
U0005045,email,EMAIL_0003014,0.85
U0005045,mobile,MOBILE_0006086,0.95
U0005045,kyc_id,KYC_ID_0004443,1.0
U0005045,withdraw_address,WITHDRAW_ADDRESS_0000472,1.0
U0005045,ip,IP_0002124,0.25
U0009284,device,DEVICE_0005957,1.0
U0009284,email,EMAIL_0006660,0.85
U0009284,mobile,MOBILE_0009084,0.95
U0009284,kyc_id,KYC_ID_0004128,1.0
U0009284,withdraw_address,WITHDRAW_ADDRESS_0004045,1.0
U0009284,ip,IP_0002097,0.25
U0008452,device,DEVICE_0003301,1.0
U0008452,email,EMAIL_0006839,0.85
U0008452,mobile,MOBILE_0005286,0.95
U0008452,kyc_id,KYC_ID_0003331,1.0
U0008452,withdraw_address,WITHDRAW_ADDRESS_0004686,1.0
U0008452,ip,IP_0002504,0.25
U0001764,device,DEVICE_0003366,1.0
U0001764,email,EMAIL_0004132,0.85
U0001764,mobile,MOBILE_0004627,0.95
U0001764,kyc_id,KYC_ID_0007082,1.0
U0001764,withdraw_address,WITHDRAW_ADDRESS_0002860,1.0
U0001764,ip,IP_0002432,0.25
U0005020,device,DEVICE_0004087,1.0
U0005020,email,EMAIL_0004331,0.85
U0005020,mobile,MOBILE_0005301,0.95
U0005020,kyc_id,KYC_ID_0002714,1.0
U0005020,withdraw_address,WITHDRAW_ADDRESS_0005693,1.0
U0005020,ip,IP_0003109,0.25
U0003844,device,DEVICE_0006065,1.0
U0003844,email,EMAIL_0004332,0.85
U0003844,mobile,MOBILE_0008389,0.95
U0003844,kyc_id,KYC_ID_0002135,1.0
U0003844,withdraw_address,WITHDRAW_ADDRESS_0000216,1.0
U0003844,ip,IP_0003314,0.25
U0003059,device,DEVICE_0003447,1.0
U0003059,email,EMAIL_0005368,0.85
U0003059,mobile,MOBILE_0007351,0.95
U0003059,kyc_id,KYC_ID_0005451,1.0
U0003059,withdraw_address,WITHDRAW_ADDRESS_0000260,1.0
U0003059,ip,IP_0002869,0.25
U0001733,device,DEVICE_0005106,1.0
U0001733,email,EMAIL_0004269,0.85
U0001733,mobile,MOBILE_0005355,0.95
U0001733,kyc_id,KYC_ID_0003344,1.0
U0001733,withdraw_address,WITHDRAW_ADDRESS_0004581,1.0
U0001733,ip,IP_0001955,0.25
U0003069,device,DEVICE_0003749,1.0
U0003069,email,EMAIL_0000652,0.85
U0003069,mobile,MOBILE_0008124,0.95
U0003069,kyc_id,KYC_ID_0008858,1.0
U0003069,withdraw_address,WITHDRAW_ADDRESS_0002341,1.0
U0003069,ip,IP_0001550,0.25
U0003069,device,DEVICE_0003691,1.0
U0007392,device,DEVICE_0004983,1.0
U0007392,email,EMAIL_0007424,0.85
U0007392,mobile,MOBILE_0004199,0.95
U0007392,kyc_id,KYC_ID_0006911,1.0
U0007392,withdraw_address,WITHDRAW_ADDRESS_0006369,1.0
U0007392,ip,IP_0000180,0.25
U0004045,device,DEVICE_0000490,1.0
U0004045,email,EMAIL_0006439,0.85
U0004045,mobile,MOBILE_0005023,0.95
U0004045,kyc_id,KYC_ID_0004636,1.0
U0004045,withdraw_address,WITHDRAW_ADDRESS_0007524,1.0
U0004045,ip,IP_0002264,0.25
U0007867,device,DEVICE_0000796,1.0
U0007867,email,EMAIL_0003994,0.85
U0007867,mobile,MOBILE_0003549,0.95
U0007867,kyc_id,KYC_ID_0000776,1.0
U0007867,withdraw_address,WITHDRAW_ADDRESS_0002533,1.0
U0007867,ip,IP_0001964,0.25
U0000851,device,DEVICE_0005854,1.0
U0000851,email,EMAIL_0003737,0.85
U0000851,mobile,MOBILE_0006970,0.95
U0000851,kyc_id,KYC_ID_0004694,1.0
U0000851,withdraw_address,WITHDRAW_ADDRESS_0006540,1.0
U0000851,ip,IP_0000567,0.25
U0000851,ip,IP_0002557,0.25
U0004818,device,DEVICE_0003510,1.0
U0004818,email,EMAIL_0000507,0.85
U0004818,mobile,MOBILE_0002524,0.95
U0004818,kyc_id,KYC_ID_0001093,1.0
U0004818,withdraw_address,WITHDRAW_ADDRESS_0006924,1.0
U0004818,ip,IP_0000786,0.25
U0006735,device,DEVICE_0003818,1.0
U0006735,email,EMAIL_0005999,0.85
U0006735,mobile,MOBILE_0002754,0.95
U0006735,kyc_id,KYC_ID_0002616,1.0
U0006735,withdraw_address,WITHDRAW_ADDRESS_0002525,1.0
U0006735,ip,IP_0001658,0.25
U0006735,ip,IP_0000954,0.25
U0001057,device,DEVICE_0004112,1.0
U0001057,email,EMAIL_0003009,0.85
U0001057,mobile,MOBILE_0000085,0.95
U0001057,kyc_id,KYC_ID_0006157,1.0
U0001057,withdraw_address,WITHDRAW_ADDRESS_0003257,1.0
U0001057,ip,IP_0002793,0.25
U0000830,device,DEVICE_0001038,1.0
U0000830,email,EMAIL_0007981,0.85
U0000830,mobile,MOBILE_0003029,0.95
U0000830,kyc_id,KYC_ID_0002275,1.0
U0000830,withdraw_address,WITHDRAW_ADDRESS_0000125,1.0
U0000830,ip,IP_0001677,0.25
U0000830,ip,IP_0000747,0.25
U0003887,device,DEVICE_0000084,1.0
U0003887,email,EMAIL_0002633,0.85
U0003887,mobile,MOBILE_0008453,0.95
U0003887,kyc_id,KYC_ID_0000343,1.0
U0003887,withdraw_address,WITHDRAW_ADDRESS_0005163,1.0
U0003887,ip,IP_0001337,0.25
U0006349,device,DEVICE_0003959,1.0
U0006349,email,EMAIL_0005356,0.85
U0006349,mobile,MOBILE_0007838,0.95
U0006349,kyc_id,KYC_ID_0000080,1.0
U0006349,withdraw_address,WITHDRAW_ADDRESS_0002579,1.0
U0006349,ip,IP_0001737,0.25
U0006349,ip,IP_0002578,0.25
U0002399,device,DEVICE_0004193,1.0
U0002399,email,EMAIL_0004614,0.85
U0002399,mobile,MOBILE_0006546,0.95
U0002399,kyc_id,KYC_ID_0005952,1.0
U0002399,withdraw_address,WITHDRAW_ADDRESS_0002364,1.0
U0002399,ip,IP_0003351,0.25
U0003373,device,DEVICE_0003355,1.0
U0003373,email,EMAIL_0006700,0.85
U0003373,mobile,MOBILE_0000695,0.95
U0003373,kyc_id,KYC_ID_0007807,1.0
U0003373,withdraw_address,WITHDRAW_ADDRESS_0005656,1.0
U0003373,ip,IP_0002402,0.25
U0003373,withdraw_address,WITHDRAW_ADDRESS_0002466,1.0
U0009362,device,DEVICE_0001350,1.0
U0009362,email,EMAIL_0002912,0.85
U0009362,mobile,MOBILE_0005400,0.95
U0009362,kyc_id,KYC_ID_0000968,1.0
U0009362,withdraw_address,WITHDRAW_ADDRESS_0006840,1.0
U0009362,ip,IP_0001706,0.25
U0001131,device,DEVICE_0003082,1.0
U0001131,email,EMAIL_0007209,0.85
U0001131,mobile,MOBILE_0007771,0.95
U0001131,kyc_id,KYC_ID_0007175,1.0
U0001131,withdraw_address,WITHDRAW_ADDRESS_0007445,1.0
U0001131,ip,IP_0002424,0.25
U0006897,device,DEVICE_0000925,1.0
U0006897,email,EMAIL_0004348,0.85
U0006897,mobile,MOBILE_0006874,0.95
U0006897,kyc_id,KYC_ID_0004071,1.0
U0006897,withdraw_address,WITHDRAW_ADDRESS_0007655,1.0
U0006897,ip,IP_0000473,0.25
U0007008,device,DEVICE_0001211,1.0
U0007008,email,EMAIL_0003532,0.85
U0007008,mobile,MOBILE_0007909,0.95
U0007008,kyc_id,KYC_ID_0007503,1.0
U0007008,withdraw_address,WITHDRAW_ADDRESS_0004717,1.0
U0007008,ip,IP_0003268,0.25
U0007537,device,DEVICE_0003581,1.0
U0007537,email,EMAIL_0003322,0.85
U0007537,mobile,MOBILE_0002731,0.95
U0007537,kyc_id,KYC_ID_0002466,1.0
U0007537,withdraw_address,WITHDRAW_ADDRESS_0005066,1.0
U0007537,ip,IP_0002248,0.25
U0000154,device,DEVICE_0002806,1.0
U0000154,email,EMAIL_0002187,0.85
U0000154,mobile,MOBILE_0001358,0.95
U0000154,kyc_id,KYC_ID_0009042,1.0
U0000154,withdraw_address,WITHDRAW_ADDRESS_0003524,1.0
U0000154,ip,IP_0002463,0.25
U0009912,device,DEVICE_0000830,1.0
U0009912,email,EMAIL_0006458,0.85
U0009912,mobile,MOBILE_0004541,0.95
U0009912,kyc_id,KYC_ID_0002415,1.0
U0009912,withdraw_address,WITHDRAW_ADDRESS_0005200,1.0
U0009912,ip,IP_0000041,0.25
U0009295,device,DEVICE_0001832,1.0
U0009295,email,EMAIL_0003649,0.85
U0009295,mobile,MOBILE_0007540,0.95
U0009295,kyc_id,KYC_ID_0008511,1.0
U0009295,withdraw_address,WITHDRAW_ADDRESS_0006167,1.0
U0009295,ip,IP_0003041,0.25
U0000957,device,DEVICE_0004134,1.0
U0000957,email,EMAIL_0004182,0.85
U0000957,mobile,MOBILE_0001155,0.95
U0000957,kyc_id,KYC_ID_0003271,1.0
U0000957,withdraw_address,WITHDRAW_ADDRESS_0001730,1.0
U0000957,ip,IP_0001488,0.25
U0000647,device,DEVICE_0003288,1.0
U0000647,email,EMAIL_0000315,0.85
U0000647,mobile,MOBILE_0006782,0.95
U0000647,kyc_id,KYC_ID_0009368,1.0
U0000647,withdraw_address,WITHDRAW_ADDRESS_0007308,1.0
U0000647,ip,IP_0001293,0.25
U0000245,device,DEVICE_0001808,1.0
U0000245,email,EMAIL_0005816,0.85
U0000245,mobile,MOBILE_0006928,0.95
U0000245,kyc_id,KYC_ID_0007413,1.0
U0000245,withdraw_address,WITHDRAW_ADDRESS_0000738,1.0
U0000245,ip,IP_0003383,0.25
U0000245,ip,IP_0002336,0.25
U0009436,device,DEVICE_0003652,1.0
U0009436,email,EMAIL_0002830,0.85
U0009436,mobile,MOBILE_0006695,0.95
U0009436,kyc_id,KYC_ID_0004912,1.0
U0009436,withdraw_address,WITHDRAW_ADDRESS_0001137,1.0
U0009436,ip,IP_0000814,0.25
U0009436,ip,IP_0001727,0.25
U0009806,device,DEVICE_0003074,1.0
U0009806,email,EMAIL_0007774,0.85
U0009806,mobile,MOBILE_0005999,0.95
U0009806,kyc_id,KYC_ID_0003771,1.0
U0009806,withdraw_address,WITHDRAW_ADDRESS_0004488,1.0
U0009806,ip,IP_0002565,0.25
U0005412,device,DEVICE_0006214,1.0
U0005412,email,EMAIL_0000012,0.85
U0005412,mobile,MOBILE_0001830,0.95
U0005412,kyc_id,KYC_ID_0002306,1.0
U0005412,withdraw_address,WITHDRAW_ADDRESS_0000812,1.0
U0005412,ip,IP_0003203,0.25
U0009288,device,DEVICE_0002138,1.0
U0009288,email,EMAIL_0008314,0.85
U0009288,mobile,MOBILE_0004213,0.95
U0009288,kyc_id,KYC_ID_0007370,1.0
U0009288,withdraw_address,WITHDRAW_ADDRESS_0003571,1.0
