transaction_id,event_time,user_id,event_type,source_entity,destination_entity,asset,amount_usdt,new_beneficiary_flag,high_risk_address_flag,sanctioned_address_flag,mixer_exposure,gambling_exposure,counterparty_country_risk,minutes_since_kyc,label_suspicious,fraud_confirmed,aml_suspicion_confirmed,case_disposition,sar_str_filed,label_observed_at,source_system,schema_version
TX-000002838,2026-06-05 21:39:00,U0009524,CHAIN_DEPOSIT,wallet::002838,user::U0009524,USDT,7534.74504055,0,0,0,0.04621922916946157,0.0048437002317063835,0.19646624023025702,35859.0,0,0,0,cleared,0,2026-07-05 21:39:00,synthetic_event_hub,transaction_event.v1
TX-000016046,2026-06-05 22:27:00,U0008225,FIAT_DEPOSIT,bank::00746,user::U0008225,USDT,670.21195266,0,0,0,0.0,0.0,0.20399567353520645,38787.0,0,0,0,cleared,0,2026-07-05 22:27:00,synthetic_event_hub,transaction_event.v1
TX-000003683,2026-06-05 22:30:00,U0009481,CONVERT,user::U0009481,user::U0009481,TRY,2458.16863089,0,0,0,0.0,0.0,0.023072416693647554,31590.0,0,0,0,cleared,0,2026-07-05 22:30:00,synthetic_event_hub,transaction_event.v1
TX-000000086,2026-06-05 22:41:00,U0003606,CHAIN_WITHDRAW,user::U0003606,wallet::000086,TRY,172.43270543,1,0,0,0.004290244691290844,0.019149979072213566,0.023258416350976766,43121.0,0,0,0,cleared,0,2026-07-05 22:41:00,synthetic_event_hub,transaction_event.v1
TX-000009660,2026-06-05 23:04:00,U0006331,INTERNAL_TRANSFER,user::U0006331,user::U0006246,TRY,405.11118399,0,0,0,0.0,0.0,0.25626598025231473,14344.0,0,0,0,cleared,0,2026-07-05 23:04:00,synthetic_event_hub,transaction_event.v1
TX-000007248,2026-06-05 23:42:00,U0004292,SPOT_TRADE,user::U0004292,user::U0004292,USDT,645.66632448,0,0,0,0.0,0.0,0.07438416972408042,90702.0,0,0,0,cleared,0,2026-07-05 23:42:00,synthetic_event_hub,transaction_event.v1
TX-000008944,2026-06-05 23:53:00,U0003223,FIAT_DEPOSIT,bank::00444,user::U0003223,BTC,949.28173921,0,0,0,0.0,0.0,0.26729959069608766,38873.0,0,0,0,cleared,0,2026-07-05 23:53:00,synthetic_event_hub,transaction_event.v1
TX-000000636,2026-06-06 00:36:00,U0008695,SPOT_TRADE,user::U0008695,user::U0008695,USDT,1054.84167482,0,0,0,0.0,0.0,0.19326782795618633,18756.0,0,0,0,cleared,0,2026-07-06 00:36:00,synthetic_event_hub,transaction_event.v1
TX-000001956,2026-06-06 00:49:00,U0003975,FIAT_DEPOSIT,bank::00256,user::U0003975,TRY,622.12368332,0,0,0,0.0,0.0,0.06116015534380226,49009.0,0,0,0,cleared,0,2026-07-06 00:49:00,synthetic_event_hub,transaction_event.v1
TX-000005359,2026-06-06 01:37:00,U0004663,FIAT_DEPOSIT,bank::00259,user::U0004663,USDT,1282.00591531,0,0,0,0.0,0.0,0.08845782323178271,56257.0,0,0,0,cleared,0,2026-07-06 01:37:00,synthetic_event_hub,transaction_event.v1
TX-000008569,2026-06-06 01:38:00,U0009188,FIAT_WITHDRAW,user::U0009188,bank::00969,USDT,146.77491386,0,0,0,0.0,0.0,0.005215276771092716,33218.0,0,0,0,cleared,0,2026-07-06 01:38:00,synthetic_event_hub,transaction_event.v1
TX-000012446,2026-06-06 01:42:00,U0009388,CONVERT,user::U0009388,user::U0009388,USDT,4263.55210969,0,0,0,0.0,0.0,0.3715961533506367,90822.0,0,0,0,cleared,0,2026-07-06 01:42:00,synthetic_event_hub,transaction_event.v1
TX-000000333,2026-06-06 01:55:00,U0008545,CHAIN_DEPOSIT,wallet::000333,user::U0008545,TRY,49666.87716997,0,0,0,0.028629056459842626,0.0005556215633059128,0.2634257166274561,92275.0,0,0,0,cleared,0,2026-07-06 01:55:00,synthetic_event_hub,transaction_event.v1
TX-000006267,2026-06-06 01:57:00,U0009525,SPOT_TRADE,user::U0009525,user::U0009525,BTC,2177.33927361,0,0,0,0.0,0.0,0.1587528086387042,54837.0,0,0,0,cleared,0,2026-07-06 01:57:00,synthetic_event_hub,transaction_event.v1
TX-000000596,2026-06-06 02:06:00,U0009849,CHAIN_DEPOSIT,wallet::000596,user::U0009849,TRY,167.98255374,0,0,0,0.020907267112475418,0.06164278077948125,0.01633803548594105,82206.0,0,0,0,cleared,0,2026-07-06 02:06:00,synthetic_event_hub,transaction_event.v1
TX-000017316,2026-06-06 02:28:00,U0002852,FIAT_WITHDRAW,user::U0002852,bank::00216,BTC,433.60085245,1,0,0,0.0,0.0,0.0872899574148472,89428.0,0,0,0,cleared,0,2026-07-06 02:28:00,synthetic_event_hub,transaction_event.v1
TX-000015606,2026-06-06 02:57:00,U0008429,FIAT_DEPOSIT,bank::00306,user::U0008429,USDT,833.76100222,1,0,0,0.0,0.0,0.16972474161899287,20337.0,0,0,0,cleared,0,2026-07-06 02:57:00,synthetic_event_hub,transaction_event.v1
TX-000009771,2026-06-06 02:58:00,U0009435,CHAIN_DEPOSIT,wallet::004571,user::U0009435,ETH,4801.18513642,0,0,0,0.0011843776286124329,0.009711033911608073,0.23138813539476952,14578.0,0,0,0,cleared,0,2026-07-06 02:58:00,synthetic_event_hub,transaction_event.v1
TX-000010908,2026-06-06 03:09:00,U0003477,FIAT_WITHDRAW,user::U0003477,bank::01408,BTC,829.36921137,0,0,0,0.0,0.0,0.07100894564575864,39069.0,0,0,0,cleared,0,2026-07-06 03:09:00,synthetic_event_hub,transaction_event.v1
TX-000016026,2026-06-06 03:28:00,U0007181,SPOT_TRADE,user::U0007181,user::U0007181,USDT,365.83871117,0,0,0,0.0,0.0,0.14264316817641085,27568.0,0,0,0,cleared,0,2026-07-06 03:28:00,synthetic_event_hub,transaction_event.v1
TX-000005419,2026-06-06 03:36:00,U0007184,INTERNAL_TRANSFER,user::U0007184,user::U0004567,USDT,1192.64735207,0,0,0,0.0,0.0,0.2404308960257956,79416.0,0,0,0,cleared,0,2026-07-06 03:36:00,synthetic_event_hub,transaction_event.v1
TX-000010532,2026-06-06 03:44:00,U0003949,SPOT_TRADE,user::U0003949,user::U0003949,USDT,3183.44319759,0,0,0,0.0,0.0,0.04633495980735745,66464.0,0,0,0,cleared,0,2026-07-06 03:44:00,synthetic_event_hub,transaction_event.v1
TX-000014686,2026-06-06 04:02:00,U0004231,SPOT_TRADE,user::U0004231,user::U0004231,USDT,866.55568533,0,0,0,0.0,0.0,0.10571400980952968,50642.0,0,0,0,cleared,0,2026-07-06 04:02:00,synthetic_event_hub,transaction_event.v1
TX-000010089,2026-06-06 04:10:00,U0009651,FIAT_DEPOSIT,bank::01589,user::U0009651,USDT,411.59122829,0,0,0,0.0,0.0,0.0634765638207714,85210.0,0,0,0,cleared,0,2026-07-06 04:10:00,synthetic_event_hub,transaction_event.v1
TX-000014618,2026-06-06 04:22:00,U0007211,FIAT_DEPOSIT,bank::01018,user::U0007211,ETH,900.52337379,0,0,0,0.0,0.0,0.08388265954750175,89542.0,0,0,0,cleared,0,2026-07-06 04:22:00,synthetic_event_hub,transaction_event.v1
TX-000003660,2026-06-06 04:24:00,U0007231,CONVERT,user::U0007231,user::U0007231,USDT,853.33182393,0,0,0,0.0,0.0,0.2412750577649451,4584.0,0,0,0,cleared,0,2026-07-06 04:24:00,synthetic_event_hub,transaction_event.v1
TX-000003465,2026-06-06 04:36:00,U0005181,CHAIN_DEPOSIT,wallet::003465,user::U0005181,TRY,1834.69150046,0,1,0,0.3634795911968261,0.33522975510659453,0.3895187581857882,30516.0,1,0,1,confirmed_suspicious,0,2026-07-06 04:36:00,synthetic_event_hub,transaction_event.v1
TX-000002374,2026-06-06 04:38:00,U0009271,SPOT_TRADE,user::U0009271,user::U0009271,USDT,533.76305242,1,0,0,0.0,0.0,0.06206140519973742,47798.0,0,0,0,cleared,0,2026-07-06 04:38:00,synthetic_event_hub,transaction_event.v1
TX-000016586,2026-06-06 04:39:00,U0004896,CONVERT,user::U0004896,user::U0004896,TRY,910.97920928,0,0,0,0.0,0.0,0.021779480732162092,62199.0,0,0,0,cleared,0,2026-07-06 04:39:00,synthetic_event_hub,transaction_event.v1
TX-000005883,2026-06-06 05:06:00,U0009950,CHAIN_DEPOSIT,wallet::000683,user::U0009950,TRY,321.81390439,0,0,0,0.013673014307268107,0.062268584367235064,0.20571575850382715,65106.0,0,0,0,cleared,0,2026-07-06 05:06:00,synthetic_event_hub,transaction_event.v1
TX-000013985,2026-06-06 05:08:00,U0005976,CONVERT,user::U0005976,user::U0005976,USDT,204.00738241,0,0,0,0.0,0.0,0.23500681463880832,13268.0,0,0,0,cleared,0,2026-07-06 05:08:00,synthetic_event_hub,transaction_event.v1
TX-000003101,2026-06-06 05:19:00,U0008966,FIAT_WITHDRAW,user::U0008966,bank::01201,BTC,1086.69610906,0,0,0,0.0,0.0,0.29505696744810384,92479.0,0,0,0,cleared,0,2026-07-06 05:19:00,synthetic_event_hub,transaction_event.v1
TX-000000858,2026-06-06 05:32:00,U0007240,CHAIN_DEPOSIT,wallet::000858,user::U0007240,ETH,1399.42712089,0,0,0,0.09309147176787348,0.1503637815512034,0.10800198164540234,30572.0,0,0,0,cleared,0,2026-07-06 05:32:00,synthetic_event_hub,transaction_event.v1
TX-000011042,2026-06-06 05:37:00,U0009629,FIAT_DEPOSIT,bank::00842,user::U0009629,BTC,878.57614444,0,0,0,0.0,0.0,0.026517740114481995,46417.0,0,0,0,cleared,0,2026-07-06 05:37:00,synthetic_event_hub,transaction_event.v1
TX-000017517,2026-06-06 05:41:00,U0004770,FIAT_DEPOSIT,bank::00517,user::U0004770,TRY,786.93261754,0,0,0,0.0,0.0,0.1582697445516874,33461.0,0,0,0,cleared,0,2026-07-06 05:41:00,synthetic_event_hub,transaction_event.v1
TX-000010872,2026-06-06 05:58:00,U0007979,CONVERT,user::U0007979,user::U0007979,ETH,870.44856002,0,0,0,0.0,0.0,0.12360168589598908,47878.0,0,0,0,cleared,0,2026-07-06 05:58:00,synthetic_event_hub,transaction_event.v1
TX-000011279,2026-06-06 05:58:00,U0002173,FIAT_WITHDRAW,user::U0002173,bank::01779,BTC,5384.17371699,1,0,0,0.0,0.0,0.0013536962104159376,91078.0,0,0,0,cleared,0,2026-07-06 05:58:00,synthetic_event_hub,transaction_event.v1
TX-000010763,2026-06-06 06:19:00,U0005540,SPOT_TRADE,user::U0005540,user::U0005540,ETH,48770.42332212,0,0,0,0.0,0.0,0.0015880172288058167,52219.0,0,0,0,cleared,0,2026-07-06 06:19:00,synthetic_event_hub,transaction_event.v1
TX-000010378,2026-06-06 06:26:00,U0000931,SPOT_TRADE,user::U0000931,user::U0000931,TRY,1308.27792054,0,0,0,0.0,0.0,0.02669084905730994,45026.0,0,0,0,cleared,0,2026-07-06 06:26:00,synthetic_event_hub,transaction_event.v1
TX-000001465,2026-06-06 06:35:00,U0008009,SPOT_TRADE,user::U0008009,user::U0008009,USDT,1201.06466145,0,0,0,0.0,0.0,0.13098955068156534,53675.0,0,0,0,cleared,0,2026-07-06 06:35:00,synthetic_event_hub,transaction_event.v1
TX-000017840,2026-06-06 06:38:00,U0005990,INTERNAL_TRANSFER,user::U0005990,user::U0002122,USDT,1797.55350546,0,0,0,0.0,0.0,0.23340689969526973,65198.0,0,0,0,cleared,0,2026-07-06 06:38:00,synthetic_event_hub,transaction_event.v1
TX-000013362,2026-06-06 06:50:00,U0009864,SPOT_TRADE,user::U0009864,user::U0009864,BTC,426.02068322,0,0,0,0.0,0.0,0.05757090844561095,62330.0,0,0,0,cleared,0,2026-07-06 06:50:00,synthetic_event_hub,transaction_event.v1
TX-000017165,2026-06-06 06:51:00,U0006471,SPOT_TRADE,user::U0006471,user::U0006471,USDT,976.59381306,0,0,0,0.0,0.0,0.4331261477033813,4731.0,0,0,0,cleared,0,2026-07-06 06:51:00,synthetic_event_hub,transaction_event.v1
TX-000000434,2026-06-06 06:58:00,U0000205,CHAIN_WITHDRAW,user::U0000205,wallet::000434,USDT,186.83716026,0,0,0,0.03933165631616158,0.06925534599751934,0.15872954586237703,23458.0,0,0,0,cleared,0,2026-07-06 06:58:00,synthetic_event_hub,transaction_event.v1
TX-000002560,2026-06-06 06:58:00,U0005349,SPOT_TRADE,user::U0005349,user::U0005349,TRY,914.1044911,0,0,0,0.0,0.0,0.06661789433514267,63778.0,0,0,0,cleared,0,2026-07-06 06:58:00,synthetic_event_hub,transaction_event.v1
TX-000004330,2026-06-06 07:13:00,U0008311,FIAT_DEPOSIT,bank::00930,user::U0008311,TRY,3489.37566165,0,0,0,0.0,0.0,0.19520586523165026,22033.0,0,0,0,cleared,0,2026-07-06 07:13:00,synthetic_event_hub,transaction_event.v1
TX-000017208,2026-06-06 07:24:00,U0000296,CHAIN_WITHDRAW,user::U0000296,wallet::005008,USDT,253.47051399,0,0,0,0.020704845154694184,0.07496542930953683,0.007357892509978372,14844.0,0,0,0,cleared,0,2026-07-06 07:24:00,synthetic_event_hub,transaction_event.v1
TX-000003251,2026-06-06 07:34:00,U0008197,CHAIN_DEPOSIT,wallet::003251,user::U0008197,TRY,347.74284996,0,0,0,0.032941983561001295,0.04735980139141323,0.13866740279654124,76774.0,0,0,0,cleared,0,2026-07-06 07:34:00,synthetic_event_hub,transaction_event.v1
TX-000014666,2026-06-06 07:35:00,U0009630,FIAT_DEPOSIT,bank::01066,user::U0009630,USDT,200.13881157,0,0,0,0.0,0.0,0.08763549214551108,66695.0,0,0,0,cleared,0,2026-07-06 07:35:00,synthetic_event_hub,transaction_event.v1
TX-000016716,2026-06-06 07:42:00,U0001900,CHAIN_DEPOSIT,wallet::001116,user::U0001900,TRY,253.2078454,0,0,0,0.03450309413383618,0.009531828669119145,0.12476351561194803,59502.0,0,0,0,cleared,0,2026-07-06 07:42:00,synthetic_event_hub,transaction_event.v1
TX-000003582,2026-06-06 07:47:00,U0000762,CHAIN_WITHDRAW,user::U0000762,wallet::003582,USDT,165.79610108,1,0,0,0.003527223345151305,0.09396568453320471,0.06773298205488403,22067.0,0,0,0,cleared,0,2026-07-06 07:47:00,synthetic_event_hub,transaction_event.v1
TX-000000496,2026-06-06 08:04:00,U0007128,SPOT_TRADE,user::U0007128,user::U0007128,USDT,2218.7820988,0,0,0,0.0,0.0,0.13967982833830112,81124.0,0,0,0,cleared,0,2026-07-06 08:04:00,synthetic_event_hub,transaction_event.v1
TX-000007611,2026-06-06 08:29:00,U0002068,FIAT_DEPOSIT,bank::00811,user::U0002068,USDT,1638.21927628,0,0,0,0.0,0.0,0.34163945095268594,92669.0,0,0,0,cleared,0,2026-07-06 08:29:00,synthetic_event_hub,transaction_event.v1
TX-000014833,2026-06-06 08:36:00,U0007935,SPOT_TRADE,user::U0007935,user::U0007935,USDT,536.60804528,0,0,0,0.0,0.0,0.14173611081022652,84036.0,0,0,0,cleared,0,2026-07-06 08:36:00,synthetic_event_hub,transaction_event.v1
TX-000011308,2026-06-06 08:37:00,U0005670,CONVERT,user::U0005670,user::U0005670,USDT,1307.12208167,0,0,0,0.0,0.0,0.4175881094630076,49477.0,0,0,0,cleared,0,2026-07-06 08:37:00,synthetic_event_hub,transaction_event.v1
TX-000012850,2026-06-06 09:22:00,U0009117,CONVERT,user::U0009117,user::U0009117,TRY,1347.39314841,0,0,0,0.0,0.0,0.09109767223295197,20722.0,0,0,0,cleared,0,2026-07-06 09:22:00,synthetic_event_hub,transaction_event.v1
TX-000007718,2026-06-06 09:36:00,U0005873,CONVERT,user::U0005873,user::U0005873,USDT,9733.13880068,0,0,0,0.0,0.0,0.029991981821069266,20736.0,0,0,0,cleared,0,2026-07-06 09:36:00,synthetic_event_hub,transaction_event.v1
TX-000005255,2026-06-06 09:38:00,U0004605,CHAIN_WITHDRAW,user::U0004605,wallet::005255,USDT,1996.46482091,0,0,0,0.029321952692067287,0.039756564868116843,0.4950947315101251,23618.0,0,0,0,cleared,0,2026-07-06 09:38:00,synthetic_event_hub,transaction_event.v1
TX-000009306,2026-06-06 09:51:00,U0009003,FIAT_DEPOSIT,bank::00806,user::U0009003,ETH,5690.09968347,0,0,0,0.0,0.0,0.35527555819073187,86991.0,0,0,0,cleared,0,2026-07-06 09:51:00,synthetic_event_hub,transaction_event.v1
TX-000015694,2026-06-06 10:02:00,U0001772,SPOT_TRADE,user::U0001772,user::U0001772,USDT,1465.24942323,0,0,0,0.0,0.0,0.20237638344803635,2042.0,0,0,0,cleared,0,2026-07-06 10:02:00,synthetic_event_hub,transaction_event.v1
TX-000004784,2026-06-06 10:42:00,U0004260,CHAIN_DEPOSIT,wallet::004784,user::U0004260,USDT,479.71864872,0,0,0,0.014081100562436999,0.0008672455829550077,0.06465220388969406,33762.0,0,0,0,cleared,0,2026-07-06 10:42:00,synthetic_event_hub,transaction_event.v1
TX-000005388,2026-06-06 10:52:00,U0000171,CHAIN_WITHDRAW,user::U0000171,wallet::005388,ETH,601.67620787,1,0,0,0.017363274550070616,0.04652030983874043,0.14404608505242214,32332.0,0,0,0,cleared,0,2026-07-06 10:52:00,synthetic_event_hub,transaction_event.v1
TX-000011507,2026-06-06 11:01:00,U0007761,INTERNAL_TRANSFER,user::U0007761,user::U0006490,USDT,730.28631691,0,0,0,0.0,0.0,0.18375008301859921,69781.0,0,0,0,cleared,0,2026-07-06 11:01:00,synthetic_event_hub,transaction_event.v1
TX-000014405,2026-06-06 11:19:00,U0002313,CONVERT,user::U0002313,user::U0002313,USDT,82.03119586,0,0,0,0.0,0.0,0.13998932269183662,81319.0,0,0,0,cleared,0,2026-07-06 11:19:00,synthetic_event_hub,transaction_event.v1
TX-000016173,2026-06-06 12:00:00,U0009423,CHAIN_WITHDRAW,user::U0009423,wallet::003973,TRY,4487.05831031,0,0,0,0.014971258270920334,0.06313287972927521,0.08844685493153706,85680.0,0,0,0,cleared,0,2026-07-06 12:00:00,synthetic_event_hub,transaction_event.v1
TX-000005489,2026-06-06 12:02:00,U0002123,SPOT_TRADE,user::U0002123,user::U0002123,USDT,1335.2259037,0,0,0,0.0,0.0,0.005571520323919713,65522.0,0,0,0,cleared,0,2026-07-06 12:02:00,synthetic_event_hub,transaction_event.v1
TX-000002398,2026-06-06 12:05:00,U0007113,SPOT_TRADE,user::U0007113,user::U0007113,USDT,1778.07780755,0,0,0,0.0,0.0,0.04303189240191189,72725.0,0,0,0,cleared,0,2026-07-06 12:05:00,synthetic_event_hub,transaction_event.v1
TX-000001043,2026-06-06 12:10:00,U0003861,CONVERT,user::U0003861,user::U0003861,USDT,1123.20391065,0,0,0,0.0,0.0,0.2782674682261994,18010.0,0,0,0,cleared,0,2026-07-06 12:10:00,synthetic_event_hub,transaction_event.v1
TX-000007442,2026-06-06 12:21:00,U0006799,SPOT_TRADE,user::U0006799,user::U0006799,TRY,2271.17474904,0,0,0,0.0,0.0,0.031317137652210225,6501.0,0,0,0,cleared,0,2026-07-06 12:21:00,synthetic_event_hub,transaction_event.v1
TX-000014248,2026-06-06 12:37:00,U0008826,SPOT_TRADE,user::U0008826,user::U0008826,USDT,297.48837548,0,0,0,0.0,0.0,0.6105816910750608,65557.0,0,0,0,cleared,0,2026-07-06 12:37:00,synthetic_event_hub,transaction_event.v1
TX-000006591,2026-06-06 12:40:00,U0009347,FIAT_DEPOSIT,bank::01491,user::U0009347,BTC,467.10932775,0,0,0,0.0,0.0,0.10866965706002978,54040.0,0,0,0,cleared,0,2026-07-06 12:40:00,synthetic_event_hub,transaction_event.v1
TX-000017772,2026-06-06 13:12:00,U0008995,FIAT_WITHDRAW,user::U0008995,bank::00672,USDT,49.26545859,1,0,0,0.0,0.0,0.12562528500541398,75672.0,0,0,0,cleared,0,2026-07-06 13:12:00,synthetic_event_hub,transaction_event.v1
TX-000014211,2026-06-06 13:28:00,U0007754,CHAIN_DEPOSIT,wallet::003811,user::U0007754,TRY,2820.64304363,0,0,0,0.006914923712965323,0.004098529825622344,0.09491920140857515,9448.0,0,0,0,cleared,0,2026-07-06 13:28:00,synthetic_event_hub,transaction_event.v1
TX-000007682,2026-06-06 13:34:00,U0005066,FIAT_DEPOSIT,bank::00882,user::U0005066,TRY,496.81267091,0,0,0,0.0,0.0,0.11085349940203669,82894.0,0,0,0,cleared,0,2026-07-06 13:34:00,synthetic_event_hub,transaction_event.v1
TX-000008776,2026-06-06 13:40:00,U0004222,FIAT_WITHDRAW,user::U0004222,bank::01176,USDT,1652.13230393,1,0,0,0.0,0.0,0.10009651887763088,88660.0,0,0,0,cleared,0,2026-07-06 13:40:00,synthetic_event_hub,transaction_event.v1
TX-000011245,2026-06-06 13:41:00,U0002138,CONVERT,user::U0002138,user::U0002138,TRY,3370.28769673,0,0,0,0.0,0.0,0.07463392875306836,35381.0,0,0,0,cleared,0,2026-07-06 13:41:00,synthetic_event_hub,transaction_event.v1
TX-000003966,2026-06-06 14:33:00,U0005670,SPOT_TRADE,user::U0005670,user::U0005670,USDT,4517.81922967,0,0,0,0.0,0.0,0.42277736161484947,49833.0,0,0,0,cleared,0,2026-07-06 14:33:00,synthetic_event_hub,transaction_event.v1
TX-000011075,2026-06-06 14:47:00,U0003858,FIAT_DEPOSIT,bank::00875,user::U0003858,TRY,1194.34837323,0,0,0,0.0,0.0,0.3610993567903916,51287.0,0,0,0,cleared,0,2026-07-06 14:47:00,synthetic_event_hub,transaction_event.v1
TX-000016465,2026-06-06 14:59:00,U0001930,FIAT_DEPOSIT,bank::01165,user::U0001930,USDT,855.66904344,0,0,0,0.0,0.0,0.24988861872897175,90179.0,0,0,0,cleared,0,2026-07-06 14:59:00,synthetic_event_hub,transaction_event.v1
TX-000001960,2026-06-06 15:03:00,U0008250,INTERNAL_TRANSFER,user::U0008250,user::U0004842,ETH,1144.73377821,0,0,0,0.0,0.0,0.02125600479693668,22503.0,0,0,0,cleared,0,2026-07-06 15:03:00,synthetic_event_hub,transaction_event.v1
TX-000013137,2026-06-06 15:10:00,U0005107,CONVERT,user::U0005107,user::U0005107,TRY,1260.2278519,0,0,0,0.0,0.0,0.023090273437315754,58510.0,0,0,0,cleared,0,2026-07-06 15:10:00,synthetic_event_hub,transaction_event.v1
TX-000014597,2026-06-06 15:11:00,U0008920,CHAIN_WITHDRAW,user::U0008920,wallet::002397,TRY,1410.8043406,0,0,0,0.007263610229337132,0.0038013248007694356,0.045554640892340056,23951.0,0,0,0,cleared,0,2026-07-06 15:11:00,synthetic_event_hub,transaction_event.v1
TX-000015858,2026-06-06 15:15:00,U0004078,INTERNAL_TRANSFER,user::U0004078,user::U0004213,TRY,280.094455,0,0,0,0.0,0.0,0.20144646219247314,45555.0,0,0,0,cleared,0,2026-07-06 15:15:00,synthetic_event_hub,transaction_event.v1
TX-000017585,2026-06-06 15:15:00,U0003907,FIAT_DEPOSIT,bank::00585,user::U0003907,USDT,4104.59588517,0,0,0,0.0,0.0,0.0644479138246142,25395.0,0,0,0,cleared,0,2026-07-06 15:15:00,synthetic_event_hub,transaction_event.v1
TX-000009518,2026-06-06 15:40:00,U0006289,CHAIN_DEPOSIT,wallet::004318,user::U0006289,USDT,882.75414661,0,0,0,0.025768143859744234,0.0001212283593725868,0.06491109219649606,32620.0,0,0,0,cleared,0,2026-07-06 15:40:00,synthetic_event_hub,transaction_event.v1
TX-000006426,2026-06-06 15:42:00,U0005362,SPOT_TRADE,user::U0005362,user::U0005362,TRY,973.56016094,0,0,0,0.0,0.0,0.11701609905803277,8142.0,0,0,0,cleared,0,2026-07-06 15:42:00,synthetic_event_hub,transaction_event.v1
TX-000011842,2026-06-06 16:12:00,U0006553,INTERNAL_TRANSFER,user::U0006553,user::U0008649,USDT,176.90789802,0,0,0,0.0,0.0,0.32400939706963156,31212.0,0,0,0,cleared,0,2026-07-06 16:12:00,synthetic_event_hub,transaction_event.v1
TX-000013016,2026-06-06 16:14:00,U0000365,CHAIN_WITHDRAW,user::U0000365,wallet::000816,BTC,686.47001653,1,0,0,0.012501943435002178,0.03077162758599378,0.062421229259807906,3854.0,0,0,0,cleared,0,2026-07-06 16:14:00,synthetic_event_hub,transaction_event.v1
TX-000009965,2026-06-06 16:42:00,U0002694,FIAT_DEPOSIT,bank::01465,user::U0002694,TRY,1876.38105115,0,0,0,0.0,0.0,0.15587010526319958,13962.0,0,0,0,cleared,0,2026-07-06 16:42:00,synthetic_event_hub,transaction_event.v1
TX-000003782,2026-06-06 16:44:00,U0009810,INTERNAL_TRANSFER,user::U0009810,user::U0008484,TRY,5415.20829857,0,0,0,0.0,0.0,0.003140145187286479,51404.0,0,0,0,cleared,0,2026-07-06 16:44:00,synthetic_event_hub,transaction_event.v1
TX-000016291,2026-06-06 16:57:00,U0009138,INTERNAL_TRANSFER,user::U0009138,user::U0002792,BTC,531.79760004,0,0,0,0.0,0.0,0.06437502353581981,22617.0,0,0,0,cleared,0,2026-07-06 16:57:00,synthetic_event_hub,transaction_event.v1
TX-000000590,2026-06-06 17:05:00,U0002373,FIAT_WITHDRAW,user::U0002373,bank::00590,BTC,281.32736449,1,0,0,0.0,0.0,0.05325797388503025,8225.0,0,0,0,cleared,0,2026-07-06 17:05:00,synthetic_event_hub,transaction_event.v1
TX-000005686,2026-06-06 17:08:00,U0000146,FIAT_DEPOSIT,bank::00586,user::U0000146,TRY,1593.02949779,0,0,0,0.0,0.0,0.21087604972363921,60068.0,0,0,0,cleared,0,2026-07-06 17:08:00,synthetic_event_hub,transaction_event.v1
TX-000005389,2026-06-06 17:12:00,U0007484,CONVERT,user::U0007484,user::U0007484,USDT,166.56418069,0,0,0,0.0,0.0,0.11549422331161574,22632.0,0,0,0,cleared,0,2026-07-06 17:12:00,synthetic_event_hub,transaction_event.v1
TX-000017637,2026-06-06 17:25:00,U0002878,FIAT_WITHDRAW,user::U0002878,bank::00537,USDT,701.81780837,0,0,0,0.0,0.0,0.17899851069688738,31285.0,0,0,0,cleared,0,2026-07-06 17:25:00,synthetic_event_hub,transaction_event.v1
TX-000006628,2026-06-06 17:28:00,U0000677,FIAT_WITHDRAW,user::U0000677,bank::00928,ETH,759.30631545,0,0,0,0.0,0.0,0.15875599969393767,77368.0,0,0,0,cleared,0,2026-07-06 17:28:00,synthetic_event_hub,transaction_event.v1
TX-000004947,2026-06-06 17:31:00,U0007357,CONVERT,user::U0007357,user::U0007357,TRY,144.81202318,0,0,0,0.0,0.0,0.013724950365980185,45691.0,0,0,0,cleared,0,2026-07-06 17:31:00,synthetic_event_hub,transaction_event.v1
TX-000001177,2026-06-06 17:35:00,U0000599,SPOT_TRADE,user::U0000599,user::U0000599,USDT,19743.61974872,0,0,0,0.0,0.0,0.08693397497045134,62975.0,0,0,0,cleared,0,2026-07-06 17:35:00,synthetic_event_hub,transaction_event.v1
TX-000003988,2026-06-06 17:35:00,U0004509,FIAT_DEPOSIT,bank::00588,user::U0004509,USDT,55.0962128,0,0,0,0.0,0.0,0.10688857505966601,67295.0,0,0,0,cleared,0,2026-07-06 17:35:00,synthetic_event_hub,transaction_event.v1
TX-000013892,2026-06-06 17:35:00,U0001746,FIAT_DEPOSIT,bank::00292,user::U0001746,USDT,493.36567694,0,0,0,0.0,0.0,0.29459729656093697,16895.0,0,0,0,cleared,0,2026-07-06 17:35:00,synthetic_event_hub,transaction_event.v1
TX-000008553,2026-06-06 17:36:00,U0003322,CONVERT,user::U0003322,user::U0003322,TRY,936.59153568,0,0,0,0.0,0.0,0.2856518877293371,54336.0,0,0,0,cleared,0,2026-07-06 17:36:00,synthetic_event_hub,transaction_event.v1
TX-000007594,2026-06-06 17:40:00,U0008132,CHAIN_WITHDRAW,user::U0008132,wallet::001494,BTC,1446.43520025,1,0,0,0.0011420734665778499,0.0014102246736656466,0.10660070448735072,41380.0,0,0,0,cleared,0,2026-07-06 17:40:00,synthetic_event_hub,transaction_event.v1
