user_id,onboarding_score,dynamic_t1_score,combined_score,automatic_tier,final_tier,risk_source,recommended_actions,str_details_visible
U0008756,0.090883,0.25495,0.186042,L1,L1,automatic_t1,PASS|MONITOR,False
U0007977,0.249094,0.14027,0.185976,L1,L1,automatic_t1,PASS|MONITOR,False
U0002596,0.116279,0.236429,0.185966,L1,L1,automatic_t1,PASS|MONITOR,False
U0003222,0.117831,0.235284,0.185954,L1,L1,automatic_t1,PASS|MONITOR,False
U0001502,0.149187,0.212549,0.185937,L1,L1,automatic_t1,PASS|MONITOR,False
U0005956,0.119307,0.234123,0.1859,L1,L1,automatic_t1,PASS|MONITOR,False
U0004492,0.177416,0.19202,0.185886,L1,L1,automatic_t1,PASS|MONITOR,False
U0009714,0.124416,0.230386,0.185879,L1,L1,automatic_t1,PASS|MONITOR,False
U0001962,0.204522,0.172359,0.185868,L1,L1,automatic_t1,PASS|MONITOR,False
U0007286,0.16495,0.201011,0.185865,L1,L1,automatic_t1,PASS|MONITOR,False
U0004128,0.156561,0.207079,0.185861,L1,L1,automatic_t1,PASS|MONITOR,False
U0003226,0.250882,0.138745,0.185842,L1,L1,automatic_t1,PASS|MONITOR,False
U0009525,0.142659,0.217068,0.185816,L1,L1,automatic_t1,PASS|MONITOR,False
U0009931,0.154309,0.208631,0.185816,L1,L1,automatic_t1,PASS|MONITOR,False
U0006368,0.283791,0.114843,0.185801,L1,L1,automatic_t1,PASS|MONITOR,False
U0005196,0.141892,0.217582,0.185792,L1,L1,automatic_t1,PASS|MONITOR,False
U0006920,0.12106,0.232665,0.185791,L1,L1,automatic_t1,PASS|MONITOR,False
U0004463,0.097471,0.249745,0.18579,L1,L1,automatic_t1,PASS|MONITOR,False
U0004335,0.083755,0.259637,0.185766,L1,L1,automatic_t1,PASS|MONITOR,False
U0009318,0.202001,0.174005,0.185764,L1,L1,automatic_t1,PASS|MONITOR,False
U0001254,0.195511,0.178661,0.185738,L1,L1,automatic_t1,PASS|MONITOR,False
U0008618,0.143331,0.216385,0.185702,L1,L1,automatic_t1,PASS|MONITOR,False
U0000256,0.221428,0.159786,0.185676,L1,L1,automatic_t1,PASS|MONITOR,False
U0003448,0.245968,0.141931,0.185627,L1,L1,automatic_t1,PASS|MONITOR,False
U0004022,0.204866,0.17169,0.185624,L1,L1,automatic_t1,PASS|MONITOR,False
U0007094,0.141485,0.217551,0.185603,L1,L1,automatic_t1,PASS|MONITOR,False
U0008013,0.108783,0.241214,0.185593,L1,L1,automatic_t1,PASS|MONITOR,False
U0009579,0.098024,0.248948,0.18556,L1,L1,automatic_t1,PASS|MONITOR,False
U0005896,0.168503,0.197903,0.185555,L1,L1,automatic_t1,PASS|MONITOR,False
U0002206,0.209334,0.168321,0.185546,L1,L1,automatic_t1,PASS|MONITOR,False
U0000874,0.194737,0.178819,0.185505,L1,L1,automatic_t1,PASS|MONITOR,False
U0008541,0.250704,0.138196,0.185449,L1,L1,automatic_t1,PASS|MONITOR,False
U0007549,0.206922,0.16987,0.185432,L1,L1,automatic_t1,PASS|MONITOR,False
U0006294,0.192087,0.180605,0.185428,L1,L1,automatic_t1,PASS|MONITOR,False
U0006897,0.168972,0.19732,0.185414,L1,L1,automatic_t1,PASS|MONITOR,False
U0001588,0.183751,0.186601,0.185404,L1,L1,automatic_t1,PASS|MONITOR,False
U0007774,0.181301,0.18836,0.185396,L1,L1,automatic_t1,PASS|MONITOR,False
U0009653,0.089264,0.255009,0.185396,L1,L1,automatic_t1,PASS|MONITOR,False
U0005808,0.100958,0.246535,0.185392,L1,L1,automatic_t1,PASS|MONITOR,False
U0003017,0.15803,0.205187,0.185381,L1,L1,automatic_t1,PASS|MONITOR,False
U0004003,0.189276,0.18255,0.185375,L1,L1,automatic_t1,PASS|MONITOR,False
U0000679,0.130072,0.225388,0.185355,L1,L1,automatic_t1,PASS|MONITOR,False
U0001746,0.067331,0.270786,0.185335,L1,L1,automatic_t1,PASS|MONITOR,False
U0001597,0.195761,0.177715,0.185294,L1,L1,automatic_t1,PASS|MONITOR,False
U0005373,0.13714,0.220045,0.185225,L1,L1,automatic_t1,PASS|MONITOR,False
U0000029,0.091754,0.252876,0.185205,L1,L1,automatic_t1,PASS|MONITOR,False
U0002540,0.158367,0.204609,0.185187,L1,L1,automatic_t1,PASS|MONITOR,False
U0008551,0.146023,0.213538,0.185182,L1,L1,automatic_t1,PASS|MONITOR,False
U0005338,0.208074,0.168602,0.18518,L1,L1,automatic_t1,PASS|MONITOR,False
U0000272,0.169001,0.196792,0.18512,L1,L1,automatic_t1,PASS|MONITOR,False
U0000518,0.0971,0.248799,0.185086,L1,L1,automatic_t1,PASS|MONITOR,False
U0001359,0.145273,0.213897,0.185075,L1,L1,automatic_t1,PASS|MONITOR,False
U0005174,0.1119,0.238051,0.185068,L1,L1,automatic_t1,PASS|MONITOR,False
U0008950,0.122212,0.230582,0.185067,L1,L1,automatic_t1,PASS|MONITOR,False
U0008157,0.188117,0.182852,0.185063,L1,L1,automatic_t1,PASS|MONITOR,False
U0003812,0.259156,0.131334,0.185019,L1,L1,automatic_t1,PASS|MONITOR,False
U0004889,0.200868,0.173524,0.185009,L1,L1,automatic_t1,PASS|MONITOR,False
U0001567,0.14844,0.21148,0.185003,L1,L1,automatic_t1,PASS|MONITOR,False
U0003789,0.19199,0.179915,0.184986,L1,L1,automatic_t1,PASS|MONITOR,False
U0006355,0.203721,0.17141,0.18498,L1,L1,automatic_t1,PASS|MONITOR,False
U0007542,0.191402,0.180306,0.184966,L1,L1,automatic_t1,PASS|MONITOR,False
U0004848,0.136022,0.220375,0.184947,L1,L1,automatic_t1,PASS|MONITOR,False
U0004206,0.152947,0.208118,0.184946,L1,L1,automatic_t1,PASS|MONITOR,False
U0000672,0.198493,0.175116,0.184934,L1,L1,automatic_t1,PASS|MONITOR,False
U0008952,0.168742,0.196627,0.184915,L1,L1,automatic_t1,PASS|MONITOR,False
U0007235,0.154452,0.206946,0.184899,L1,L1,automatic_t1,PASS|MONITOR,False
U0006479,0.146184,0.212894,0.184876,L1,L1,automatic_t1,PASS|MONITOR,False
U0005968,0.240478,0.14453,0.184828,L1,L1,automatic_t1,PASS|MONITOR,False
U0003952,0.110893,0.238365,0.184827,L1,L1,automatic_t1,PASS|MONITOR,False
U0009409,0.117687,0.233441,0.184825,L1,L1,automatic_t1,PASS|MONITOR,False
U0006002,0.157927,0.204265,0.184803,L1,L1,automatic_t1,PASS|MONITOR,False
U0008833,0.199541,0.174123,0.184799,L1,L1,automatic_t1,PASS|MONITOR,False
U0009753,0.246818,0.139877,0.184792,L1,L1,automatic_t1,PASS|MONITOR,False
U0002605,0.14451,0.213945,0.184782,L1,L1,automatic_t1,PASS|MONITOR,False
U0006966,0.090928,0.252735,0.184776,L1,L1,automatic_t1,PASS|MONITOR,False
U0000038,0.195976,0.176659,0.184772,L1,L1,automatic_t1,PASS|MONITOR,False
U0005765,0.118309,0.232863,0.18475,L1,L1,automatic_t1,PASS|MONITOR,False
U0006376,0.092352,0.251602,0.184717,L1,L1,automatic_t1,PASS|MONITOR,False
U0006024,0.226521,0.154441,0.184715,L1,L1,automatic_t1,PASS|MONITOR,False
U0001164,0.098635,0.247041,0.184711,L1,L1,automatic_t1,PASS|MONITOR,False
U0003708,0.149123,0.210453,0.184694,L1,L1,automatic_t1,PASS|MONITOR,False
U0003675,0.198186,0.174866,0.18466,L1,L1,automatic_t1,PASS|MONITOR,False
U0006918,0.129376,0.224656,0.184638,L1,L1,automatic_t1,PASS|MONITOR,False
U0008036,0.154347,0.20657,0.184636,L1,L1,automatic_t1,PASS|MONITOR,False
U0009265,0.25935,0.130525,0.184631,L1,L1,automatic_t1,PASS|MONITOR,False
U0008474,0.169254,0.19576,0.184627,L1,L1,automatic_t1,PASS|MONITOR,False
U0008712,0.110643,0.238195,0.184624,L1,L1,automatic_t1,PASS|MONITOR,False
U0000512,0.148471,0.210774,0.184607,L1,L1,automatic_t1,PASS|MONITOR,False
U0001137,0.111828,0.237294,0.184598,L1,L1,automatic_t1,PASS|MONITOR,False
U0001661,0.181901,0.186547,0.184596,L1,L1,automatic_t1,PASS|MONITOR,False
U0001486,0.192198,0.179048,0.184571,L1,L1,automatic_t1,PASS|MONITOR,False
U0001101,0.155761,0.205352,0.184524,L1,L1,automatic_t1,PASS|MONITOR,False
U0005563,0.142146,0.215204,0.18452,L1,L1,automatic_t1,PASS|MONITOR,False
U0001616,0.111111,0.237662,0.184511,L1,L1,automatic_t1,PASS|MONITOR,False
U0004004,0.187828,0.182085,0.184497,L1,L1,automatic_t1,PASS|MONITOR,False
U0006522,0.178008,0.189186,0.184491,L1,L1,automatic_t1,PASS|MONITOR,False
U0003277,0.220582,0.158325,0.184473,L1,L1,automatic_t1,PASS|MONITOR,False
U0002782,0.225216,0.154929,0.184449,L1,L1,automatic_t1,PASS|MONITOR,False
U0006946,0.153301,0.206852,0.184361,L1,L1,automatic_t1,PASS|MONITOR,False
U0001069,0.209085,0.166455,0.18436,L1,L1,automatic_t1,PASS|MONITOR,False
U0001835,0.239744,0.144226,0.184344,L1,L1,automatic_t1,PASS|MONITOR,False
U0003361,0.099112,0.24604,0.18433,L1,L1,automatic_t1,PASS|MONITOR,False
U0007324,0.080338,0.259584,0.1843,L1,L1,automatic_t1,PASS|MONITOR,False
U0003761,0.248996,0.137428,0.184286,L1,L1,automatic_t1,PASS|MONITOR,False
U0003276,0.102288,0.243644,0.184274,L1,L1,automatic_t1,PASS|MONITOR,False
U0009043,0.194395,0.176914,0.184256,L1,L1,automatic_t1,PASS|MONITOR,False
U0004422,0.1505,0.208651,0.184227,L1,L1,automatic_t1,PASS|MONITOR,False
U0009224,0.202478,0.17098,0.184209,L1,L1,automatic_t1,PASS|MONITOR,False
U0008710,0.171395,0.193477,0.184202,L1,L1,automatic_t1,PASS|MONITOR,False
U0008617,0.181162,0.186394,0.184196,L1,L1,automatic_t1,PASS|MONITOR,False
U0009830,0.166398,0.197011,0.184154,L1,L1,automatic_t1,PASS|MONITOR,False
U0003909,0.055371,0.277369,0.18413,L1,L1,automatic_t1,PASS|MONITOR,False
U0002526,0.107457,0.239635,0.18412,L1,L1,automatic_t1,PASS|MONITOR,False
U0000934,0.074535,0.263458,0.184111,L1,L1,automatic_t1,PASS|MONITOR,False
U0006319,0.176544,0.189573,0.184101,L1,L1,automatic_t1,PASS|MONITOR,False
U0006901,0.208979,0.166085,0.1841,L1,L1,automatic_t1,PASS|MONITOR,False
U0008322,0.171997,0.192837,0.184084,L1,L1,automatic_t1,PASS|MONITOR,False
U0001126,0.112685,0.235744,0.18406,L1,L1,automatic_t1,PASS|MONITOR,False
U0000762,0.119864,0.230544,0.184058,L1,L1,automatic_t1,PASS|MONITOR,False
U0007625,0.18445,0.183741,0.184039,L1,L1,automatic_t1,PASS|MONITOR,False
U0009576,0.127692,0.22483,0.184032,L1,L1,automatic_t1,PASS|MONITOR,False
U0000624,0.127204,0.225159,0.184018,L1,L1,automatic_t1,PASS|MONITOR,False
U0008755,0.248094,0.137581,0.183996,L1,L1,automatic_t1,PASS|MONITOR,False
U0009331,0.092074,0.250561,0.183996,L1,L1,automatic_t1,PASS|MONITOR,False
U0004779,0.112756,0.235512,0.183954,L1,L1,automatic_t1,PASS|MONITOR,False
U0001789,0.11621,0.233004,0.183951,L1,L1,automatic_t1,PASS|MONITOR,False
U0008178,0.187996,0.181001,0.183939,L1,L1,automatic_t1,PASS|MONITOR,False
U0005220,0.13029,0.222757,0.183921,L1,L1,automatic_t1,PASS|MONITOR,False
U0003008,0.112949,0.235283,0.183903,L1,L1,automatic_t1,PASS|MONITOR,False
U0003320,0.084144,0.256115,0.183887,L1,L1,automatic_t1,PASS|MONITOR,False
U0000356,0.250428,0.135564,0.183807,L1,L1,automatic_t1,PASS|MONITOR,False
U0003462,0.061321,0.272487,0.183797,L1,L1,automatic_t1,PASS|MONITOR,False
U0002759,0.125168,0.226187,0.183759,L1,L1,automatic_t1,PASS|MONITOR,False
U0002331,0.11085,0.236529,0.183744,L1,L1,automatic_t1,PASS|MONITOR,False
U0000575,0.173028,0.191456,0.183716,L1,L1,automatic_t1,PASS|MONITOR,False
U0004451,0.199079,0.172572,0.183705,L1,L1,automatic_t1,PASS|MONITOR,False
U0001830,0.141327,0.214308,0.183656,L1,L1,automatic_t1,PASS|MONITOR,False
U0005288,0.200026,0.1718,0.183655,L1,L1,automatic_t1,PASS|MONITOR,False
U0003318,0.163328,0.198365,0.183649,L1,L1,automatic_t1,PASS|MONITOR,False
U0006166,0.073608,0.263236,0.183592,L1,L1,automatic_t1,PASS|MONITOR,False
U0000561,0.206312,0.167127,0.183585,L1,L1,automatic_t1,PASS|MONITOR,False
U0004447,0.131007,0.221644,0.183576,L1,L1,automatic_t1,PASS|MONITOR,False
U0004500,0.123163,0.227309,0.183568,L1,L1,automatic_t1,PASS|MONITOR,False
U0003596,0.083699,0.255873,0.18356,L1,L1,automatic_t1,PASS|MONITOR,False
U0006205,0.16877,0.194248,0.183548,L1,L1,automatic_t1,PASS|MONITOR,False
U0007268,0.189558,0.179184,0.183541,L1,L1,automatic_t1,PASS|MONITOR,False
U0005446,0.121328,0.22858,0.183534,L1,L1,automatic_t1,PASS|MONITOR,False
U0001516,0.199166,0.172212,0.183533,L1,L1,automatic_t1,PASS|MONITOR,False
U0006004,0.197315,0.173525,0.183517,L1,L1,automatic_t1,PASS|MONITOR,False
U0000348,0.177784,0.187655,0.183509,L1,L1,automatic_t1,PASS|MONITOR,False
U0005694,0.078285,0.259704,0.183508,L1,L1,automatic_t1,PASS|MONITOR,False
U0000897,0.178372,0.187182,0.183482,L1,L1,automatic_t1,PASS|MONITOR,False
U0007441,0.073656,0.262984,0.183466,L1,L1,automatic_t1,PASS|MONITOR,False
U0000353,0.213302,0.161844,0.183456,L1,L1,automatic_t1,PASS|MONITOR,False
U0007359,0.175563,0.189116,0.183423,L1,L1,automatic_t1,PASS|MONITOR,False
U0009154,0.151107,0.206741,0.183375,L1,L1,automatic_t1,PASS|MONITOR,False
U0008542,0.138193,0.21604,0.183345,L1,L1,automatic_t1,PASS|MONITOR,False
U0009909,0.098544,0.244745,0.183341,L1,L1,automatic_t1,PASS|MONITOR,False
U0005368,0.128888,0.222725,0.183314,L1,L1,automatic_t1,PASS|MONITOR,False
U0004823,0.18476,0.182259,0.183309,L1,L1,automatic_t1,PASS|MONITOR,False
U0000273,0.173761,0.190212,0.183302,L1,L1,automatic_t1,PASS|MONITOR,False
U0000619,0.158836,0.200955,0.183265,L1,L1,automatic_t1,PASS|MONITOR,False
U0006675,0.28271,0.111234,0.183254,L1,L1,automatic_t1,PASS|MONITOR,False
U0006409,0.12604,0.22462,0.183216,L1,L1,automatic_t1,PASS|MONITOR,False
U0000055,0.130514,0.221325,0.183184,L1,L1,automatic_t1,PASS|MONITOR,False
U0004196,0.180586,0.185045,0.183173,L1,L1,automatic_t1,PASS|MONITOR,False
U0000616,0.146465,0.209741,0.183165,L1,L1,automatic_t1,PASS|MONITOR,False
U0000855,0.155196,0.2034,0.183155,L1,L1,automatic_t1,PASS|MONITOR,False
U0005490,0.146331,0.209771,0.183126,L1,L1,automatic_t1,PASS|MONITOR,False
U0000803,0.170599,0.192195,0.183125,L1,L1,automatic_t1,PASS|MONITOR,False
U0008046,0.085625,0.253723,0.183122,L1,L1,automatic_t1,PASS|MONITOR,False
U0002145,0.118152,0.230167,0.18312,L1,L1,automatic_t1,PASS|MONITOR,False
U0003208,0.142653,0.21241,0.183112,L1,L1,automatic_t1,PASS|MONITOR,False
U0000120,0.112535,0.234217,0.183111,L1,L1,automatic_t1,PASS|MONITOR,False
U0005475,0.280975,0.112225,0.1831,L1,L1,automatic_t1,PASS|MONITOR,False
U0000650,0.151144,0.206228,0.183093,L1,L1,automatic_t1,PASS|MONITOR,False
U0004282,0.153596,0.204446,0.183089,L1,L1,automatic_t1,PASS|MONITOR,False
U0005900,0.142065,0.212781,0.18308,L1,L1,automatic_t1,PASS|MONITOR,False
U0002285,0.164165,0.196746,0.183062,L1,L1,automatic_t1,PASS|MONITOR,False
U0008022,0.078948,0.258435,0.183051,L1,L1,automatic_t1,PASS|MONITOR,False
U0008264,0.081544,0.256555,0.18305,L1,L1,automatic_t1,PASS|MONITOR,False
U0006730,0.174124,0.189498,0.183041,L1,L1,automatic_t1,PASS|MONITOR,False
U0005596,0.114912,0.232323,0.18301,L1,L1,automatic_t1,PASS|MONITOR,False
U0005527,0.176093,0.188011,0.183006,L1,L1,automatic_t1,PASS|MONITOR,False
U0008790,0.282896,0.110656,0.182997,L1,L1,automatic_t1,PASS|MONITOR,False
U0004550,0.174907,0.188853,0.182996,L1,L1,automatic_t1,PASS|MONITOR,False
U0007502,0.262376,0.125453,0.18296,L1,L1,automatic_t1,PASS|MONITOR,False
U0000883,0.136322,0.216699,0.18294,L1,L1,automatic_t1,PASS|MONITOR,False
U0005941,0.140086,0.213943,0.182923,L1,L1,automatic_t1,PASS|MONITOR,False
U0000629,0.210158,0.163193,0.182918,L1,L1,automatic_t1,PASS|MONITOR,False
U0002162,0.1462,0.209463,0.182892,L1,L1,automatic_t1,PASS|MONITOR,False
U0002731,0.154439,0.203476,0.18288,L1,L1,automatic_t1,PASS|MONITOR,False
U0008623,0.069897,0.264689,0.182877,L1,L1,automatic_t1,PASS|MONITOR,False
U0001239,0.074088,0.261628,0.182861,L1,L1,automatic_t1,PASS|MONITOR,False
U0009036,0.133385,0.218681,0.182857,L1,L1,automatic_t1,PASS|MONITOR,False
U0007578,0.187891,0.179184,0.182841,L1,L1,automatic_t1,PASS|MONITOR,False
U0007042,0.221846,0.154579,0.182831,L1,L1,automatic_t1,PASS|MONITOR,False
U0003980,0.144808,0.210341,0.182818,L1,L1,automatic_t1,PASS|MONITOR,False
U0005480,0.124672,0.224909,0.18281,L1,L1,automatic_t1,PASS|MONITOR,False
U0000081,0.093676,0.247344,0.182804,L1,L1,automatic_t1,PASS|MONITOR,False
U0008148,0.222075,0.154344,0.182791,L1,L1,automatic_t1,PASS|MONITOR,False
U0007814,0.165044,0.195636,0.182787,L1,L1,automatic_t1,PASS|MONITOR,False
U0009815,0.21773,0.15746,0.182773,L1,L1,automatic_t1,PASS|MONITOR,False
U0005348,0.200947,0.169607,0.18277,L1,L1,automatic_t1,PASS|MONITOR,False
U0002658,0.104738,0.239272,0.182768,L1,L1,automatic_t1,PASS|MONITOR,False
U0009347,0.136549,0.21623,0.182764,L1,L1,automatic_t1,PASS|MONITOR,False
U0003164,0.180811,0.184127,0.182734,L1,L1,automatic_t1,PASS|MONITOR,False
U0004526,0.130078,0.220846,0.182723,L1,L1,automatic_t1,PASS|MONITOR,False
U0008501,0.099601,0.242897,0.182713,L1,L1,automatic_t1,PASS|MONITOR,False
U0001080,0.222139,0.154125,0.182691,L1,L1,automatic_t1,PASS|MONITOR,False
U0005382,0.080796,0.256472,0.182688,L1,L1,automatic_t1,PASS|MONITOR,False
U0005010,0.230943,0.147739,0.182684,L1,L1,automatic_t1,PASS|MONITOR,False
U0005514,0.127795,0.222425,0.18268,L1,L1,automatic_t1,PASS|MONITOR,False
U0005524,0.22843,0.149521,0.182663,L1,L1,automatic_t1,PASS|MONITOR,False
U0004808,0.1828,0.182548,0.182654,L1,L1,automatic_t1,PASS|MONITOR,False
U0004796,0.172073,0.190312,0.182652,L1,L1,automatic_t1,PASS|MONITOR,False
U0009507,0.214354,0.15967,0.182638,L1,L1,automatic_t1,PASS|MONITOR,False
U0004702,0.120563,0.227572,0.182628,L1,L1,automatic_t1,PASS|MONITOR,False
U0007179,0.185969,0.180207,0.182627,L1,L1,automatic_t1,PASS|MONITOR,False
U0009439,0.102831,0.240395,0.182618,L1,L1,automatic_t1,PASS|MONITOR,False
U0005922,0.155336,0.202356,0.182608,L1,L1,automatic_t1,PASS|MONITOR,False
U0003291,0.132967,0.218548,0.182604,L1,L1,automatic_t1,PASS|MONITOR,False
U0005251,0.166933,0.193947,0.182601,L1,L1,automatic_t1,PASS|MONITOR,False
U0001084,0.064916,0.267786,0.182581,L1,L1,automatic_t1,PASS|MONITOR,False
U0006626,0.261187,0.125627,0.182562,L1,L1,automatic_t1,PASS|MONITOR,False
U0008641,0.164643,0.19552,0.182552,L1,L1,automatic_t1,PASS|MONITOR,False
U0000818,0.121136,0.226976,0.182523,L1,L1,automatic_t1,PASS|MONITOR,False
U0005578,0.113374,0.232554,0.182498,L1,L1,automatic_t1,PASS|MONITOR,False
U0003705,0.16339,0.196293,0.182474,L1,L1,automatic_t1,PASS|MONITOR,False
U0009018,0.127996,0.221861,0.182438,L1,L1,automatic_t1,PASS|MONITOR,False
U0003833,0.134342,0.217191,0.182395,L1,L1,automatic_t1,PASS|MONITOR,False
U0006568,0.222373,0.153445,0.182395,L1,L1,automatic_t1,PASS|MONITOR,False
U0002705,0.091462,0.248215,0.182378,L1,L1,automatic_t1,PASS|MONITOR,False
U0006206,0.156023,0.201432,0.18236,L1,L1,automatic_t1,PASS|MONITOR,False
U0008532,0.151404,0.204754,0.182347,L1,L1,automatic_t1,PASS|MONITOR,False
U0005727,0.149518,0.206093,0.182332,L1,L1,automatic_t1,PASS|MONITOR,False
U0002531,0.229277,0.148295,0.182308,L1,L1,automatic_t1,PASS|MONITOR,False
U0006913,0.263538,0.123486,0.182308,L1,L1,automatic_t1,PASS|MONITOR,False
U0001495,0.14573,0.208731,0.182271,L1,L1,automatic_t1,PASS|MONITOR,False
U0001011,0.159279,0.198892,0.182254,L1,L1,automatic_t1,PASS|MONITOR,False
U0003939,0.160822,0.197764,0.182248,L1,L1,automatic_t1,PASS|MONITOR,False
U0007004,0.125829,0.223095,0.182243,L1,L1,automatic_t1,PASS|MONITOR,False
U0007641,0.106726,0.236928,0.182243,L1,L1,automatic_t1,PASS|MONITOR,False
U0005616,0.153665,0.202915,0.18223,L1,L1,automatic_t1,PASS|MONITOR,False
U0006106,0.124607,0.223929,0.182214,L1,L1,automatic_t1,PASS|MONITOR,False
U0000880,0.141402,0.211763,0.182211,L1,L1,automatic_t1,PASS|MONITOR,False
U0007462,0.23205,0.146116,0.182208,L1,L1,automatic_t1,PASS|MONITOR,False
U0004265,0.164843,0.194775,0.182204,L1,L1,automatic_t1,PASS|MONITOR,False
U0005879,0.163801,0.195511,0.182193,L1,L1,automatic_t1,PASS|MONITOR,False
U0003677,0.17058,0.190561,0.182169,L1,L1,automatic_t1,PASS|MONITOR,False
U0007391,0.130172,0.219773,0.182141,L1,L1,automatic_t1,PASS|MONITOR,False
U0006929,0.068439,0.264462,0.182132,L1,L1,automatic_t1,PASS|MONITOR,False
U0007097,0.143294,0.210256,0.182132,L1,L1,automatic_t1,PASS|MONITOR,False
U0002106,0.152114,0.203834,0.182112,L1,L1,automatic_t1,PASS|MONITOR,False
U0003765,0.052057,0.276195,0.182057,L1,L1,automatic_t1,PASS|MONITOR,False
U0003497,0.139319,0.212905,0.181999,L1,L1,automatic_t1,PASS|MONITOR,False
U0009460,0.148744,0.206006,0.181956,L1,L1,automatic_t1,PASS|MONITOR,False
U0004563,0.136758,0.214638,0.181929,L1,L1,automatic_t1,PASS|MONITOR,False
U0005759,0.111993,0.232547,0.181914,L1,L1,automatic_t1,PASS|MONITOR,False
U0005624,0.135696,0.21535,0.181895,L1,L1,automatic_t1,PASS|MONITOR,False
U0008506,0.173663,0.187808,0.181867,L1,L1,automatic_t1,PASS|MONITOR,False
U0002560,0.167745,0.192076,0.181857,L1,L1,automatic_t1,PASS|MONITOR,False
U0003336,0.089899,0.248419,0.181841,L1,L1,automatic_t1,PASS|MONITOR,False
U0009721,0.13094,0.218699,0.18184,L1,L1,automatic_t1,PASS|MONITOR,False
U0001250,0.108524,0.234911,0.181828,L1,L1,automatic_t1,PASS|MONITOR,False
U0006388,0.106205,0.236556,0.181808,L1,L1,automatic_t1,PASS|MONITOR,False
U0002804,0.103326,0.238636,0.181806,L1,L1,automatic_t1,PASS|MONITOR,False
U0000174,0.103017,0.238856,0.181804,L1,L1,automatic_t1,PASS|MONITOR,False
U0000078,0.095616,0.244202,0.181796,L1,L1,automatic_t1,PASS|MONITOR,False
U0009730,0.173605,0.187722,0.181793,L1,L1,automatic_t1,PASS|MONITOR,False
U0009718,0.143837,0.209264,0.181784,L1,L1,automatic_t1,PASS|MONITOR,False
U0008053,0.177122,0.185119,0.18176,L1,L1,automatic_t1,PASS|MONITOR,False
U0006656,0.112893,0.231591,0.181738,L1,L1,automatic_t1,PASS|MONITOR,False
U0002133,0.154735,0.201277,0.18173,L1,L1,automatic_t1,PASS|MONITOR,False
U0001592,0.112417,0.231868,0.181698,L1,L1,automatic_t1,PASS|MONITOR,False
U0004593,0.149025,0.205353,0.181696,L1,L1,automatic_t1,PASS|MONITOR,False
U0008888,0.177392,0.184772,0.181672,L1,L1,automatic_t1,PASS|MONITOR,False
U0004488,0.064908,0.266188,0.18165,L1,L1,automatic_t1,PASS|MONITOR,False
U0001692,0.05043,0.276657,0.181641,L1,L1,automatic_t1,PASS|MONITOR,False
U0003479,0.147056,0.206685,0.181641,L1,L1,automatic_t1,PASS|MONITOR,False
U0005047,0.181273,0.18188,0.181625,L1,L1,automatic_t1,PASS|MONITOR,False
U0004548,0.181103,0.18196,0.1816,L1,L1,automatic_t1,PASS|MONITOR,False
U0008497,0.153453,0.201972,0.181594,L1,L1,automatic_t1,PASS|MONITOR,False
U0001077,0.160789,0.196657,0.181592,L1,L1,automatic_t1,PASS|MONITOR,False
U0001303,0.192327,0.173801,0.181582,L1,L1,automatic_t1,PASS|MONITOR,False
U0008443,0.203636,0.165602,0.181576,L1,L1,automatic_t1,PASS|MONITOR,False
U0001867,0.111184,0.232507,0.181551,L1,L1,automatic_t1,PASS|MONITOR,False
U0002766,0.215325,0.157065,0.181534,L1,L1,automatic_t1,PASS|MONITOR,False
U0007323,0.176789,0.184943,0.181518,L1,L1,automatic_t1,PASS|MONITOR,False
U0003477,0.130461,0.218433,0.181485,L1,L1,automatic_t1,PASS|MONITOR,False
U0009182,0.253284,0.129469,0.181471,L1,L1,automatic_t1,PASS|MONITOR,False
U0003031,0.113096,0.230972,0.181464,L1,L1,automatic_t1,PASS|MONITOR,False
U0004829,0.146515,0.206767,0.181461,L1,L1,automatic_t1,PASS|MONITOR,False
U0009968,0.220829,0.15287,0.181413,L1,L1,automatic_t1,PASS|MONITOR,False
U0001341,0.167621,0.191386,0.181405,L1,L1,automatic_t1,PASS|MONITOR,False
U0004254,0.133318,0.216227,0.181405,L1,L1,automatic_t1,PASS|MONITOR,False
U0003885,0.091242,0.246683,0.181398,L1,L1,automatic_t1,PASS|MONITOR,False
U0004094,0.074429,0.258787,0.181357,L1,L1,automatic_t1,PASS|MONITOR,False
U0008610,0.173314,0.187122,0.181323,L1,L1,automatic_t1,PASS|MONITOR,False
U0009626,0.16701,0.191667,0.181311,L1,L1,automatic_t1,PASS|MONITOR,False
U0002149,0.175433,0.185564,0.181309,L1,L1,automatic_t1,PASS|MONITOR,False
U0004646,0.166375,0.192106,0.181299,L1,L1,automatic_t1,PASS|MONITOR,False
U0009452,0.12066,0.225208,0.181298,L1,L1,automatic_t1,PASS|MONITOR,False
U0004949,0.098418,0.241171,0.181215,L1,L1,automatic_t1,PASS|MONITOR,False
U0007133,0.209121,0.160962,0.181189,L1,L1,automatic_t1,PASS|MONITOR,False
U0009774,0.107285,0.234665,0.181165,L1,L1,automatic_t1,PASS|MONITOR,False
U0005549,0.126891,0.220312,0.181075,L1,L1,automatic_t1,PASS|MONITOR,False
U0004744,0.174218,0.186038,0.181073,L1,L1,automatic_t1,PASS|MONITOR,False
U0009069,0.123031,0.223095,0.181068,L1,L1,automatic_t1,PASS|MONITOR,False
